64.69726563,-54.87698
65.00244141,-58.51714
65.30761719,-53.51174
65.61279297,-53.53693
65.91796875,-56.97993
66.22314453,-55.40824
66.52832031,-59.65734
66.83349609,-57.5043
67.13867188,-57.13904
67.44384766,-60.96383
67.74902344,-53.09073
68.05419922,-52.93538
68.359375,-55.58657
68.66455078,-58.37718
68.96972656,-57.06106
69.27490234,-54.31377
69.58007813,-65.80092
69.88525391,-67.63432
70.19042969,-58.26635
70.49560547,-53.3979
70.80078125,-51.12074
71.10595703,-48.87533
71.41113281,-51.11783
71.71630859,-53.26156
72.02148438,-58.48509
72.32666016,-52.59672
72.63183594,-57.37531
72.93701172,-70.13933
73.2421875,-59.92709
73.54736328,-60.79775
73.85253906,-52.77981
74.15771484,-51.88044
74.46289063,-54.43473
74.76806641,-56.05592
75.07324219,-57.94146
75.37841797,-66.94217
75.68359375,-61.86647
75.98876953,-54.90714
76.29394531,-52.94286
76.59912109,-51.54455
76.90429688,-51.64454
77.20947266,-59.13704
77.51464844,-53.69968
77.81982422,-50.93813
78.125,-56.56601
78.43017578,-61.42238
78.73535156,-54.30845
79.04052734,-49.24524
79.34570313,-54.36215
79.65087891,-62.50963
79.95605469,-56.2672
80.26123047,-51.31509
80.56640625,-51.20815
80.87158203,-56.49307
81.17675781,-56.21187
81.48193359,-55.17308
81.78710938,-56.16911
82.09228516,-52.01862
82.39746094,-50.52144
82.70263672,-51.11166
83.0078125,-53.30704
83.31298828,-53.53348
83.61816406,-55.96098
83.92333984,-59.46143
84.22851563,-53.44013
84.53369141,-54.33205
84.83886719,-57.52555
85.14404297,-53.42091
85.44921875,-48.85241
85.75439453,-47.86311
86.05957031,-50.36877
86.36474609,-51.51337
86.66992188,-51.83697
86.97509766,-53.67108
87.28027344,-54.73933
87.58544922,-57.05202
87.890625,-56.04607
88.19580078,-54.12328
88.50097656,-56.05683
88.80615234,-57.28984
89.11132813,-62.80703
89.41650391,-54.17938
89.72167969,-39.63325
90.02685547,-36.09158
90.33203125,-41.13454
90.63720703,-54.78014
90.94238281,-62.05379
91.24755859,-67.38989
91.55273438,-62.24368
91.85791016,-61.31546
92.16308594,-71.05369
92.46826172,-57.63531
92.7734375,-55.53848
93.07861328,-61.40298
93.38378906,-60.94645
93.68896484,-55.58571
93.99414063,-54.06912
94.29931641,-71.23626
94.60449219,-54.82425
94.90966797,-55.35074
95.21484375,-58.22422
95.52001953,-57.05254
95.82519531,-61.96407
96.13037109,-65.36123
96.43554688,-58.09718
96.74072266,-61.23692
97.04589844,-70.81898
97.35107422,-67.42124
97.65625,-63.31176
97.96142578,-63.24923
98.26660156,-66.7707
98.57177734,-62.97896
98.87695313,-58.44141
99.18212891,-58.02027
99.48730469,-61.52087
99.79248047,-63.08933
100.0976563,-56.99757
100.402832,-58.36193
100.7080078,-64.04362
101.0131836,-63.77581
101.3183594,-58.58204
101.6235352,-62.15624
101.9287109,-69.2278
102.2338867,-67.40466
102.5390625,-62.16199
102.8442383,-58.48552
103.1494141,-57.4238
103.4545898,-61.77418
103.7597656,-61.55259
104.0649414,-62.12332
104.3701172,-66.0775
104.675293,-66.13407
104.9804688,-58.54919
105.2856445,-56.76361
105.5908203,-57.24695
105.8959961,-57.55332
106.2011719,-60.2453
106.5063477,-65.61993
106.8115234,-68.94954
107.1166992,-65.09486
107.421875,-67.262
107.7270508,-67.44543
108.0322266,-60.89752
108.3374023,-60.67764
108.6425781,-57.58552
108.9477539,-58.92109
109.2529297,-66.45687
109.5581055,-62.54498
109.8632813,-62.21843
110.168457,-66.39901
110.4736328,-71.99981
110.7788086,-66.02128
111.0839844,-60.24346
111.3891602,-62.95704
111.6943359,-88.6431
111.9995117,-69.63666
112.3046875,-66.51559
112.6098633,-63.00381
112.9150391,-67.19627
113.2202148,-76.12062
113.5253906,-74.81792
113.8305664,-81.11747
114.1357422,-66.93057
114.440918,-66.94002
114.7460938,-68.32908
115.0512695,-66.85523
115.3564453,-62.73605
115.6616211,-59.97606
115.9667969,-60.56096
116.2719727,-64.73522
116.5771484,-67.53938
116.8823242,-77.84771
117.1875,-68.87749
117.4926758,-62.92477
117.7978516,-62.83321
118.1030273,-66.23744
118.4082031,-70.32787
118.7133789,-70.11849
119.0185547,-70.59724
119.3237305,-71.96464
119.6289063,-69.43296
119.934082,-65.77879
120.2392578,-65.16847
120.5444336,-68.47692
120.8496094,-68.54898
121.1547852,-64.48314
121.4599609,-65.21899
121.7651367,-69.73032
122.0703125,-69.04292
122.3754883,-67.48098
122.6806641,-69.0554
122.9858398,-70.16082
123.2910156,-72.46997
123.5961914,-76.70329
123.9013672,-69.37013
124.206543,-72.25322
124.5117188,-82.30391
124.8168945,-72.36254
125.1220703,-66.60894
125.4272461,-69.13804
125.7324219,-67.66202
126.0375977,-68.51258
126.3427734,-70.59782
126.6479492,-66.14304
126.953125,-67.18912
127.2583008,-65.33991
127.5634766,-65.8399
127.8686523,-71.71222
128.1738281,-67.64334
128.4790039,-67.67345
128.7841797,-70.27126
129.0893555,-72.14177
129.3945313,-73.23697
129.699707,-78.88762
130.0048828,-69.55335
130.3100586,-67.91718
130.6152344,-71.63405
130.9204102,-78.08161
131.2255859,-75.46757
131.5307617,-72.33375
131.8359375,-73.57466
132.1411133,-78.56327
132.4462891,-82.25662
132.7514648,-72.85867
133.0566406,-66.32081
133.3618164,-71.77348
133.6669922,-73.41462
133.972168,-73.28345
134.2773438,-74.02297
134.5825195,-80.68793
134.8876953,-78.73721
135.1928711,-76.01756
135.4980469,-68.67667
135.8032227,-63.94643
136.1083984,-65.62477
136.4135742,-69.66859
136.71875,-72.07111
137.0239258,-73.96878
137.3291016,-76.80503
137.6342773,-74.86558
137.9394531,-70.98933
138.2446289,-78.23979
138.5498047,-84.61495
138.8549805,-78.19049
139.1601563,-67.0199
139.465332,-70.82431
139.7705078,-77.16179
140.0756836,-68.71124
140.3808594,-66.2613
140.6860352,-68.23105
140.9912109,-72.60008
141.2963867,-77.06269
141.6015625,-93.01665
141.9067383,-75.56496
142.2119141,-76.88963
142.5170898,-82.79664
142.8222656,-77.10338
143.1274414,-81.44105
143.4326172,-73.27341
143.737793,-66.27063
144.0429688,-66.63874
144.3481445,-69.19643
144.6533203,-70.18279
144.9584961,-71.13666
145.2636719,-74.03096
145.5688477,-71.51259
145.8740234,-73.00711
146.1791992,-77.17399
146.484375,-68.68121
146.7895508,-71.50952
147.0947266,-81.51718
147.3999023,-73.55623
147.7050781,-78.80283
148.0102539,-71.80867
148.3154297,-67.78447
148.6206055,-71.74502
148.9257813,-81.21558
149.230957,-75.68938
149.5361328,-81.32983
149.8413086,-75.24635
150.1464844,-80.7391
150.4516602,-74.94282
150.7568359,-71.7113
151.0620117,-72.2617
151.3671875,-80.797
151.6723633,-71.70721
151.9775391,-69.37061
152.2827148,-77.89378
152.5878906,-68.64617
152.8930664,-67.64069
153.1982422,-75.45394
153.503418,-68.52059
153.8085938,-67.30877
154.1137695,-73.4944
154.4189453,-80.83215
154.7241211,-79.89627
155.0292969,-69.24655
155.3344727,-67.94722
155.6396484,-73.5892
155.9448242,-69.19334
156.25,-63.67657
156.5551758,-66.9926
156.8603516,-77.56291
157.1655273,-72.7159
157.4707031,-69.87866
157.7758789,-73.48413
158.0810547,-69.06159
158.3862305,-71.35346
158.6914063,-90.33456
158.996582,-72.47284
159.3017578,-67.13431
159.6069336,-68.22366
159.9121094,-79.40659
160.2172852,-81.60194
160.5224609,-74.99345
160.8276367,-74.67561
161.1328125,-69.8693
161.4379883,-68.36664
161.7431641,-72.57922
162.0483398,-73.20102
162.3535156,-67.95269
162.6586914,-65.90521
162.9638672,-74.59338
163.269043,-74.65327
163.5742188,-70.84869
163.8793945,-79.40253
164.1845703,-78.04243
164.4897461,-73.83816
164.7949219,-76.46881
165.1000977,-70.60278
165.4052734,-69.30995
165.7104492,-73.30327
166.015625,-85.73581
166.3208008,-80.96898
166.6259766,-69.67823
166.9311523,-68.90605
167.2363281,-85.40913
167.5415039,-72.26729
167.8466797,-69.54961
168.1518555,-71.89525
168.4570313,-73.5175
168.762207,-65.87069
169.0673828,-66.16412
169.3725586,-70.22912
169.6777344,-73.07298
169.9829102,-82.41716
170.2880859,-71.7456
170.5932617,-71.37881
170.8984375,-76.72005
171.2036133,-75.66256
171.5087891,-69.64123
171.8139648,-69.69054
172.1191406,-70.03577
172.4243164,-69.38716
172.7294922,-68.02676
173.034668,-69.69919
173.3398438,-74.97575
173.6450195,-69.17484
173.9501953,-70.59753
174.2553711,-74.7606
174.5605469,-72.60812
174.8657227,-73.53193
175.1708984,-73.3336
175.4760742,-71.20149
175.78125,-71.78052
176.0864258,-77.15896
176.3916016,-71.13691
176.6967773,-69.37779
177.0019531,-69.40529
177.3071289,-67.59657
177.6123047,-73.3885
177.9174805,-76.81702
178.2226563,-70.10126
178.527832,-69.38885
178.8330078,-80.6598
179.1381836,-70.3186
179.4433594,-72.26502
179.7485352,-69.92665
180.0537109,-66.81389
180.3588867,-70.67371
180.6640625,-70.72691
180.9692383,-73.34718
181.2744141,-71.84811
181.5795898,-69.58462
181.8847656,-69.02816
182.1899414,-74.20171
182.4951172,-71.71448
182.800293,-75.0853
183.1054688,-83.56773
183.4106445,-78.09051
183.7158203,-71.86005
184.0209961,-74.29971
184.3261719,-74.06678
184.6313477,-67.30063
184.9365234,-68.88332
185.2416992,-74.24384
185.546875,-67.07154
185.8520508,-65.11528
186.1572266,-66.68521
186.4624023,-74.39248
186.7675781,-73.73456
187.0727539,-69.96822
187.3779297,-67.20869
187.6831055,-68.57115
187.9882813,-67.191
188.293457,-64.51839
188.5986328,-67.59144
188.9038086,-70.64759
189.2089844,-71.51402
189.5141602,-71.23569
189.8193359,-75.28024
190.1245117,-69.29208
190.4296875,-66.90875
190.7348633,-74.3831
191.0400391,-77.94114
191.3452148,-81.63634
191.6503906,-68.68125
191.9555664,-69.03938
192.2607422,-71.49976
192.565918,-68.74385
192.8710938,-66.24458
193.1762695,-66.86094
193.4814453,-70.98462
193.7866211,-76.063
194.0917969,-78.61049
194.3969727,-72.68653
194.7021484,-73.07752
195.0073242,-84.82526
195.3125,-75.18989
195.6176758,-68.88818
195.9228516,-70.71365
196.2280273,-71.7082
196.5332031,-78.81076
196.8383789,-80.05843
197.1435547,-69.48564
197.4487305,-67.6022
197.7539063,-73.04293
198.059082,-78.19861
198.3642578,-71.00755
198.6694336,-70.53472
198.9746094,-72.12054
199.2797852,-80.06389
199.5849609,-71.55509
199.8901367,-65.26136
200.1953125,-67.54584
200.5004883,-80.65855
200.8056641,-71.95153
201.1108398,-69.59566
201.4160156,-77.13316
201.7211914,-67.22228
202.0263672,-63.34413
202.331543,-63.48545
202.6367188,-66.858
202.9418945,-70.74734
203.2470703,-72.95066
203.5522461,-70.45322
203.8574219,-68.25225
204.1625977,-72.51283
204.4677734,-73.36196
204.7729492,-72.58075
205.078125,-74.24306
205.3833008,-71.58823
205.6884766,-65.44719
205.9936523,-73.04003
206.2988281,-76.59967
206.6040039,-69.14341
206.9091797,-68.96096
207.2143555,-76.67104
207.5195313,-75.38634
207.824707,-70.13627
208.1298828,-70.48622
208.4350586,-65.8073
208.7402344,-67.05679
209.0454102,-72.0591
209.3505859,-69.54762
209.6557617,-68.29945
209.9609375,-70.96375
210.2661133,-74.36597
210.5712891,-71.85031
210.8764648,-71.04213
211.1816406,-71.94526
211.4868164,-73.56944
211.7919922,-78.55482
212.097168,-69.20553
212.4023438,-73.1749
212.7075195,-72.22425
213.0126953,-68.07843
213.3178711,-67.0295
213.6230469,-66.74124
213.9282227,-69.91055
214.2333984,-72.12241
214.5385742,-77.68027
214.84375,-77.10419
215.1489258,-79.4246
215.4541016,-82.28977
215.7592773,-77.54921
216.0644531,-72.37633
216.3696289,-67.04468
216.6748047,-68.39236
216.9799805,-66.26553
217.2851563,-70.42506
217.590332,-76.53021
217.8955078,-72.57841
218.2006836,-74.46538
218.5058594,-71.29668
218.8110352,-67.45807
219.1162109,-65.50433
219.4213867,-63.82862
219.7265625,-66.15698
220.0317383,-70.93753
220.3369141,-71.89695
220.6420898,-73.2939
220.9472656,-70.72325
221.2524414,-73.11404
221.5576172,-75.92791
221.862793,-72.51495
222.1679688,-67.59424
222.4731445,-71.87329
222.7783203,-76.15141
223.0834961,-68.33555
223.3886719,-73.15202
223.6938477,-73.54173
223.9990234,-70.97457
224.3041992,-69.93264
224.609375,-72.08119
224.9145508,-77.86931
225.2197266,-78.00742
225.5249023,-71.85781
225.8300781,-65.55501
226.1352539,-71.0777
226.4404297,-70.29469
226.7456055,-67.74741
227.0507813,-72.48853
227.355957,-74.26095
227.6611328,-86.15215
227.9663086,-74.74084
228.2714844,-74.96799
228.5766602,-81.08021
228.8818359,-81.06514
229.1870117,-77.17158
229.4921875,-69.75725
229.7973633,-65.08205
230.1025391,-65.66784
230.4077148,-77.58174
230.7128906,-78.96171
231.0180664,-76.93557
231.3232422,-81.10422
231.628418,-86.56982
231.9335938,-71.03198
232.2387695,-69.40755
232.5439453,-71.59387
232.8491211,-71.46152
233.1542969,-71.45948
233.4594727,-82.25853
233.7646484,-69.65087
234.0698242,-65.50855
234.375,-69.78203
234.6801758,-77.61787
234.9853516,-81.39203
235.2905273,-74.58181
235.5957031,-70.11224
235.9008789,-72.69839
236.2060547,-84.73769
236.5112305,-72.45065
236.8164063,-67.82239
237.121582,-74.42913
237.4267578,-66.27959
237.7319336,-62.93922
238.0371094,-69.79835
238.3422852,-68.60466
238.6474609,-68.02098
238.9526367,-81.19887
239.2578125,-79.45842
239.5629883,-82.23677
239.8681641,-83.75258
240.1733398,-75.62019
240.4785156,-69.30447
240.7836914,-66.91455
241.0888672,-70.49428
241.394043,-79.34721
241.6992188,-75.08729
242.0043945,-83.98376
242.3095703,-89.36003
242.6147461,-79.78777
242.9199219,-72.81554
243.2250977,-73.50201
243.5302734,-76.67044
243.8354492,-75.31071
244.140625,-78.14436
244.4458008,-72.04298
244.7509766,-72.37853
245.0561523,-76.52016
245.3613281,-81.98303
245.6665039,-83.62614
245.9716797,-82.85332
246.2768555,-72.79116
246.5820313,-68.72039
246.887207,-70.92815
247.1923828,-79.67066
247.4975586,-79.59414
247.8027344,-71.56329
248.1079102,-72.80781
248.4130859,-76.43947
248.7182617,-69.89194
249.0234375,-69.08884
249.3286133,-72.52045
249.6337891,-68.64629
249.9389648,-72.48687
250.2441406,-75.51129
